original_stm,adv_statemant_1,adv_statemant_2,adv_statemant_3,most_important_word,most_effective_attack,sender_id,date,views,origin_pos,origin_neg,origin_nut,adv_pos_1,adv_neg_1,adv_nut_1,adv_pos_2,adv_neg_2,adv_nut_2,adv_pos_3,adv_neg_3,adv_nut_3
هيئة البث الإسرائيلية عن مصدر سياسي: لن نوافق في أي حال من الأحوال على إنهاء الحرب,هيئة البث الإسرائيلية مصدر سياسي نوافق حال الأحوال إبهاء إنهاء,هيئة البث الإسرائيلية مصدز سياسي نوافق حال الأحوال إبهاء إنهاء,هيئة البث الإسرائيلية مصدز سياسي نوافق حال الأحوال الحرت إنهاء,"إنهاء,مصدر,الحرب","إبهاء,مصدز,الحرت",-1001008553432,2024-05-04 11:33:41+00:00,7232.0,0.014418787322938442,0.06471693515777588,0.9208643436431885,0.01357546541839838,0.0285533107817173,0.9578711986541748,0.026965608820319176,0.6829541325569153,0.2900802791118622,0.013974792324006557,0.7391522526741028,0.2468729466199875
حصيلة العدوان الإسرائيلي على جنوب #لبنان بالأرقام 👆,حصيلة العدوان الإسرائيلي جنوب لبنان ثالأرقام,حصيلة العدوان الإسرائيلى جنوب لبنان ثالأرقام,حصيلة الغدوان الإسرائيلى جنوب لبنان ثالأرقام,"بالأرقام,الإسرائيلي,العدوان","ثالأرقام,الإسرائيلى,الغدوان",-1001008553432,2024-05-04 11:05:30+00:00,6881.0,0.001790759153664112,0.9864565134048462,0.011752807535231113,0.0017114534275606275,0.9872188568115234,0.011069608852267265,0.0035026813857257366,0.9344877004623413,0.06200975924730301,0.004091185517609119,0.9212707877159119,0.0746380165219307
عاجل | مراسل العربي: غارة إسرائيلية على مدينة رفح جنوبي قطاع غزة,عاجل مراسل العربي غازة إسرائيلية مدينة رفح جنوبي قطاع قطاع,عاجل مراسل العربي غازة إسرائيلية مدينة رفح جنوبي قطاغ قطاع,عاجل مراسل العربي غازة إسرائيلية مدينة رفح جنوبي قطاغ قطاع,"غارة,قطاع,قطاع","غازة,قطاغ,قطاغ",-1001008553432,2024-05-04 10:57:47+00:00,7151.0,0.03337348625063896,0.3062889575958252,0.660337507724762,0.12723439931869507,0.03445488214492798,0.838310718536377,0.07708408683538437,0.06777982413768768,0.8551360964775085,0.07708408683538437,0.06777982413768768,0.8551360964775085
حشود غفيرة داعمة لغزة في شوارع العاصمة الماليزية كوالالمبور,حشود غفيرة داغمة لغزة لغزة العاصمة الماليزية كوالالمبور,حشود غفيرة داغمة لغرة لغزة العاصمة الماليزية كوالالمبور,حشود غفيرة داغمة لغرة لغزة العاصمة الماليزية كوالالمبور,"داعمة,لغزة,لغزة","داغمة,لغرة,لغرة",-1001008553432,2024-05-04 10:41:51+00:00,7276.0,0.09336892515420914,0.20009605586528778,0.7065349817276001,0.02839081734418869,0.7244079113006592,0.24720130860805511,0.016054918989539146,0.8465150594711304,0.13743005692958832,0.016054918989539146,0.8465150594711304,0.13743005692958832
عاجل | وزارة الصحة بغزة: 26 شهيدا و51 مصابا نقلوا إلى المستشفيات خلال 24 ساعة,عاجل وزارة الصحة بغزة شهىدا مصابا نقلوا نقلوا خلال ساعة,عاجل وزارة الصحة بغزة شهىدا مصابا ثقلوا نقلوا خلال ساعة,عاجل وزارة الصحة بغزة شهىدا مصابا ثقلوا نقلوا خلال ساعة,"شهيدا,نقلوا,نقلوا","شهىدا,ثقلوا,ثقلوا",-1001008553432,2024-05-04 09:20:48+00:00,5873.0,0.020800752565264702,0.6314879655838013,0.3477112650871277,0.024685336276888847,0.17282335460186005,0.802491307258606,0.029763761907815933,0.35124310851097107,0.6189931035041809,0.029763761907815933,0.35124310851097107,0.6189931035041809
ما الذي يميز قرية دير الغصون شمالي #طولكرم من حيث العمل المقاوم في الضفة الغربية؟,يميز قرية دير الغصون شمالي طولكرم الغمل المقاوم الضفة الضفة,يميز قرية دير الغصون شمالي طولكرم الغمل المقاوم الضقة الضفة,يميز قرية دير الغصون شمالي طولكرم الغمل المقاوم الضقة الضفة,"العمل,الضفة,الضفة","الغمل,الضقة,الضقة",-1001008553432,2024-05-04 06:11:19+00:00,4769.0,0.3857041895389557,0.004909368697553873,0.6093864440917969,0.10610091686248779,0.06025434657931328,0.833644688129425,0.1695106327533722,0.07039593905210495,0.7600934505462646,0.1695106327533722,0.07039593905210495,0.7600934505462646
دخول أكثر من 300 شاحنة تحمل المساعدات إلى قطاع غزة.. التفاصيل مع مراسلنا صالح الناطور,دخول شاحنة تحمل المساغدات قطاع غزة غزة مراسلنا صالح الناطور,دخول شاحنة تحمل المساغدات قطاع عزة غزة مراسلنا صالح الناطور,دخول شاحنة تحمل المساغدات قطاع عزة غزة مزاسلنا صالح الناطور,"المساعدات,غزة,مراسلنا","المساغدات,عزة,مزاسلنا",-1001008553432,2024-05-04 05:45:47+00:00,4551.0,0.028198886662721634,0.023591000586748123,0.9482101202011108,0.01871652901172638,0.060967616736888885,0.9203158617019653,0.021202677860856056,0.08310919255018234,0.8956881165504456,0.033216506242752075,0.11693161725997925,0.8498519062995911
"تجدون المزيد من الأخبار والفيديوهات، في قناة العربي على واتساب 
[اشتركوا الآن](https://whatsapp.com/channel/0029Va9txxSFXUuSprxZii0Z)",تجدون المزيد الأخباز والفيديوهات قناة قناة واتساب اشتركوا,تجدون المزيد الأخباز والفيديوهات قتاة قناة واتساب اشتركوا,تجدون المزيد الأخباز والفيديوهات قتاة قناة وانساب اشتركوا,"الأخبار,قناة,واتساب","الأخباز,قتاة,وانساب",-1001008553432,2024-05-04 05:16:11+00:00,4329.0,0.026292750611901283,0.01246080081909895,0.9612464308738708,0.0073139420710504055,0.6381896138191223,0.3544965088367462,0.00910260807722807,0.519601583480835,0.47129586338996887,0.0030870470218360424,0.8702548146247864,0.12665817141532898
86 مشرعا من الحزب الديمقراطي يتحركون لبحث انتهاكات إسرائيل للقانون الأميركي,مشرعا الحزب الديمقراطي يتحركون لبحن انتهاكات انتهاكات للقانون الأميركي,مشرعا الحزب الديمقراطي يتحركون لبحن ايتهاكات انتهاكات للقانون الأميركي,مشرعا الحزب الديمقراطي يتحركون لبحن ايتهاكات انتهاكات للقانون الأميركي,"لبحث,انتهاكات,انتهاكات","لبحن,ايتهاكات,ايتهاكات",-1001008553432,2024-05-04 03:12:41+00:00,5038.0,0.011927972547709942,0.024105729535222054,0.9639662504196167,0.000925585743971169,0.9896693825721741,0.0094050457701087,0.0009751248289830983,0.9819236397743225,0.017101142555475235,0.0009751248289830983,0.9819236397743225,0.017101142555475235
ما أبرز النقاط التي يتم التفاوض عليها بين الطلبة المعتصمين وإدارة جامعة كولومبيا؟,أبرز النقاط يتم النفاوض عليها الطلبة المعتصمين المعتصمين جامعة كولومبيا,أبرز النقاط يتم النفاوض عليها الطلبة المعبصمين المعتصمين جامعة كولومبيا,أبرز النقاط يتم النفاوض عليها الطلبة المعبصمين المعتصمين جامعة كولومبيا,"التفاوض,المعتصمين,المعتصمين","النفاوض,المعبصمين,المعبصمين",-1001008553432,2024-05-04 01:51:15+00:00,5226.0,0.004218189977109432,0.005172339268028736,0.9906094670295715,0.0057065426371991634,0.005057243164628744,0.9892361760139465,0.004916620906442404,0.04391290619969368,0.9511704444885254,0.004916620906442404,0.04391290619969368,0.9511704444885254
"تجدون المزيد من الأخبار والفيديوهات، في قناة العربي على واتساب 
[اشتركوا الآن](https://whatsapp.com/channel/0029Va9txxSFXUuSprxZii0Z)",تجدون المزيد الأخباز والفيديوهات قناة قناة واتساب اشتركوا,تجدون المزيد الأخباز والفيديوهات قتاة قناة واتساب اشتركوا,تجدون المزيد الأخباز والفيديوهات قتاة قناة وانساب اشتركوا,"الأخبار,قناة,واتساب","الأخباز,قتاة,وانساب",-1001008553432,2024-05-04 01:36:03+00:00,5052.0,0.026292750611901283,0.01246080081909895,0.9612464308738708,0.0073139420710504055,0.6381896138191223,0.3544965088367462,0.00910260807722807,0.519601583480835,0.47129586338996887,0.0030870470218360424,0.8702548146247864,0.12665817141532898
لماذا تتجاهل الدول الغربية الانتهاكات بحق الصحفيين في قطاع #غزة؟,لماذا تتجاهل الدول الغربية الانتهاكات بحف بحق قطاع غزة,لماذا تتجاهل الدول الغرثية الانتهاكات بحف بحق قطاع غزة,لماذا تتجاهل الدول الغرثية الابتهاكات بحف بحق قطاع غزة,"بحق,الغربية,الانتهاكات","بحف,الغرثية,الابتهاكات",-1001008553432,2024-05-03 19:59:54+00:00,6942.0,0.0024386115837842226,0.9611638188362122,0.03639760613441467,0.002218178939074278,0.9835218191146851,0.01426003035157919,0.0015194743173196912,0.9919548630714417,0.006525673437863588,0.0011205310001969337,0.9958676099777222,0.00301184575073421
عاجل | حماس: ذاهبون إلى القاهرة بنفس الروح الإيجابية للتوصل إلى اتفاق,عاجل حماس ذاهبوب القاهرة بنفس الروح الروح للتوصل اتفاق,عاجل حماس ذاهبوب القاهرة بنفس الزوح الروح للتوصل اتفاق,عاجل حماس ذاهبوب القاهرة بنفس الزوح الروح للتوصل اتفاق,"ذاهبون,الروح,الروح","ذاهبوب,الزوح,الزوح",-1001008553432,2024-05-03 19:55:22+00:00,6972.0,0.3962342441082001,0.030042292550206184,0.5737234354019165,0.6182428002357483,0.007885508239269257,0.37387174367904663,0.15001145005226135,0.04004909098148346,0.8099395036697388,0.15001145005226135,0.04004909098148346,0.8099395036697388
عاجل | حماس: وفد من الحركة يتوجه غدا السبت إلى القاهرة لاستكمال المباحثات,عاجل حماس وفد الحركة يتوجه السثت السبت لاستكمال المباحثات,عاجل حماس وقد الحركة يتوجه السثت السبت لاستكمال المباحثات,عاجل حماس وقد الحركة يتوجه السثت السبت لاسنكمال المباحثات,"السبت,وفد,لاستكمال","السثت,وقد,لاسنكمال",-1001008553432,2024-05-03 19:53:10+00:00,8012.0,0.0044225105084478855,0.0030701025389134884,0.9925073981285095,0.003386514727026224,0.0028880303725600243,0.9937254786491394,0.003286992199718952,0.0038924841210246086,0.9928205609321594,0.005373614374548197,0.009041253477334976,0.9855851531028748
"وزير الخارجية الإسرائيلي: لن نستسلم لابتزاز #أردوغان وتهديداته
#تركيا",وزير الخارجية الإسرائيلي نستسلم لابتزار أردوغان وتهديداته وتهديداته,وزير الخارجية الإسرائيلي نستسلم لابتزار أردوغان ونهديداته وتهديداته,وزير الخارجية الإسرائيلي نستسلم لابتزار أردوغان ونهديداته وتهديداته,"لابتزاز,وتهديداته,وتهديداته","لابتزار,ونهديداته,ونهديداته",-1001008553432,2024-05-03 19:26:54+00:00,7142.0,0.0022478995379060507,0.9629958868026733,0.03475627675652504,0.005328345578163862,0.8986886739730835,0.09598302096128464,0.004695374518632889,0.9234862923622131,0.0718182846903801,0.004695374518632889,0.9234862923622131,0.0718182846903801
"#أردوغان: أوقفنا التجارة مع إسرائيل ونتنياهو عديم الرحمة
#تركيا",أردوغان أوقفنا التجارة إسرائيل ونتنياهو غديم عديم تركيا,أردوغان أوقفيا التجارة إسرائيل ونتنياهو غديم عديم تركيا,أردوغان أوقفيا التجارة إسرائىل ونتنياهو غديم عديم تركيا,"عديم,أوقفنا,إسرائيل","غديم,أوقفيا,إسرائىل",-1001008553432,2024-05-03 19:14:54+00:00,6897.0,0.0014559007249772549,0.9937224984169006,0.0048216283321380615,0.001807400956749916,0.992382824420929,0.0058097741566598415,0.0011596448021009564,0.9909763932228088,0.00786407571285963,0.0010453868890181184,0.9925414323806763,0.006413139868527651
"الصحة العالمية تحذر من ""حمام دم"" إذا اجتاحت إسرائيل مدينة #رفح",الصحة العالمية تحذر حمام دم اجثاحت إسرائيل إسرائيل رفح,الصحة العالمية تحذر حمام دم اجثاحت إسرائىل إسرائيل رفح,الصحة العالمية تحذر حمام دم اجثاحت إسرائىل إسرائيل رفح,"اجتاحت,إسرائيل,إسرائيل","اجثاحت,إسرائىل,إسرائىل",-1001008553432,2024-05-03 19:12:55+00:00,6656.0,0.0142141692340374,0.7658916115760803,0.21989421546459198,0.012228986248373985,0.7744370698928833,0.2133338749408722,0.012402947060763836,0.6913448572158813,0.29625219106674194,0.012402947060763836,0.6913448572158813,0.29625219106674194
المرحلة الرابعة من تصعيد الحوثيين ضد الإسرائيليين، فيما تختلف عن المراحل السابقة؟,المرحلة الرابعة نصعيد الحوثيين الحوثيين الإسرائيليين تختلف المراحل السابقة,المرحلة الرابعة نصعيد الحوثييت الحوثيين الإسرائيليين تختلف المراحل السابقة,المرحلة الرابعة نصعيد الحوثييت الحوثيين الإسرائيليين تختلف المراحل السابقة,"تصعيد,الحوثيين,الحوثيين","نصعيد,الحوثييت,الحوثييت",-1001008553432,2024-05-03 18:50:00+00:00,7064.0,0.00403890386223793,0.7206995487213135,0.2752615213394165,0.006117414683103561,0.8167062401771545,0.1771763116121292,0.008500274270772934,0.7508519887924194,0.24064774811267853,0.008500274270772934,0.7508519887924194,0.24064774811267853
عاجل | مراسل العربي: غارة إسرائيلية على مخيم النصيرات وسط قطاع غزة,عاجل مراسل العربي غازة إسرائيلية مخيم مخيم وسط قطاع غزة,عاجل مراسل العربي غازة إسرائيلية مخىم مخيم وسط قطاع غزة,عاجل مراسل العربي غازة إسرائيلية مخىم مخيم وسط قطاع غزة,"غارة,مخيم,مخيم","غازة,مخىم,مخىم",-1001008553432,2024-05-03 18:19:22+00:00,5811.0,0.026691412553191185,0.5510023832321167,0.42230623960494995,0.07076375186443329,0.07007751613855362,0.8591587543487549,0.07815945148468018,0.15815024077892303,0.7636902928352356,0.07815945148468018,0.15815024077892303,0.7636902928352356
عاجل | البيت الأبيض: الولايات المتحدة تريد استمرار المحادثات بشأن رفح,عاجل البيت الأبيض الولايات المتحدة تريد استمرار المحادنات المحادثات رفح,عاجل البيت الأبيض الولايات المتحدة تريد اسنمرار المحادنات المحادثات رفح,عاجل البيت الأبيض الولايات المتحدة تريد اسنمرار بشأت المحادثات رفح,"المحادثات,استمرار,بشأن","المحادنات,اسنمرار,بشأت",-1001008553432,2024-05-03 18:07:26+00:00,6661.0,0.009945598430931568,0.004782608710229397,0.9852718114852905,0.015573514625430107,0.010535823181271553,0.9738906621932983,0.018001537770032883,0.061351701617240906,0.9206467270851135,0.022199349477887154,0.04338543862104416,0.9344152212142944
"جماعة الحوثي تعلن بدء ""المرحلة الرابعة من التصعيد""، ما أبرز ملامحها؟",جماعة الحوثي تعلت بدء المرحلة المرحلة التصعيد أبرز ملامحها,جماعة الحوثي تعلت بدء المزحلة المرحلة التصعيد أبرز ملامحها,جماعة الحوثي تعلت تدء المزحلة المرحلة التصعيد أبرز ملامحها,"تعلن,المرحلة,بدء","تعلت,المزحلة,تدء",-1001008553432,2024-05-03 17:44:42+00:00,7364.0,0.00847025029361248,0.007385220844298601,0.9841445684432983,0.011449179612100124,0.019290657714009285,0.9692600965499878,0.00166926474776119,0.9853740930557251,0.012956622056663036,0.002313704462721944,0.9618886709213257,0.03579757735133171
عاجل | القناة 12 الإسرائيلية: حماس لم ترد حتى اللحظة على المقترح المقدم في القاهرة,عاجل القناة الإسرائيلية حماس ترد اللحظة المقنرح المقترح القاهرة,عاجل القناة الإسرائيلية حماس برد اللحظة المقنرح المقترح القاهرة,عاجل القناة الإسرائيلية حماس برد اللحظة المفدم المقترح القاهرة,"المقترح,ترد,المقدم","المقنرح,برد,المفدم",-1001008553432,2024-05-03 17:11:37+00:00,6977.0,0.009287893772125244,0.013663917779922485,0.9770481586456299,0.010683783330023289,0.06112746521830559,0.9281887412071228,0.06955228745937347,0.018184788525104523,0.9122629165649414,0.053143564611673355,0.14141011238098145,0.8054462671279907
طائرات الاحــتلال الإسرائيلي تشن غارات على بلدة مركبا وكفركلا جنوبي #لبنان,طائرات الاحبلال الإسرائيلي تشن غارات بلدة مركبا وكفركلا وكفركلا لبنان,طائرات الاحبلال الإسرائيلي تشن غارات بلدة مركبا وكقركلا وكفركلا لبنان,طائرات الاحبلال الإسزائيلي تشن غارات بلدة مركبا وكقركلا وكفركلا لبنان,"الاحتلال,وكفركلا,الإسرائيلي","الاحبلال,وكقركلا,الإسزائيلي",-1001008553432,2024-05-03 16:45:53+00:00,5722.0,0.005190917290747166,0.9150958061218262,0.07971329987049103,0.002809822792187333,0.9523965716362,0.044793516397476196,0.003651880193501711,0.9523569941520691,0.04399106651544571,0.004580969922244549,0.9314169883728027,0.06400194764137268
إطلاق 18 صاروخا من #لبنان باتجاه جبل الجرمق في الجليل الأعلى,إطلاق صاروخا لبنان تاتجاه باتجاه الجرمق الجليل الأعلى,إطلاق صازوخا لبنان تاتجاه باتجاه الجرمق الجليل الأعلى,إطلاق صازوخا لبتان تاتجاه باتجاه الجرمق الجليل الأعلى,"باتجاه,صاروخا,لبنان","تاتجاه,صازوخا,لبتان",-1001008553432,2024-05-03 16:40:48+00:00,6056.0,0.03665038198232651,0.7515756487846375,0.21177393198013306,0.03564254567027092,0.7446761131286621,0.21968141198158264,0.005572081543505192,0.9671018719673157,0.02732599340379238,0.009531529620289803,0.9321359395980835,0.05833263322710991
استشهاد 26 فلسطينيا في 3 مجازر ارتكبها الاحتلال بغزة,استشهاد فلسطينيا مجارر ارتكبها ارتكبها بغزة,استشهاد فلسطينيا مجارر ارتكتها ارتكبها بغزة,استشهاد فلسطينيا مجارر ارتكتها ارتكبها بغزة,"مجازر,ارتكبها,ارتكبها","مجارر,ارتكتها,ارتكتها",-1001008553432,2024-05-03 15:56:03+00:00,6041.0,0.003081374801695347,0.987418532371521,0.009500122629106045,0.004053478594869375,0.9830856323242188,0.012860924936830997,0.004612798802554607,0.9822335839271545,0.013153599575161934,0.004612798802554607,0.9822335839271545,0.013153599575161934
وكالة الأونروا: أكثر من 37 طفلا يفقدون أمهاتهم يوميا في قطاع #غزة,وكالة الأونروا طفلا يففدون أمهاتهم أمهاتهم قطاع غزة,وكالة الأونروا طفلا يففدون أمهاثهم أمهاتهم قطاع غزة,وكالة الأونروا طفلا يففدون أمهاثهم أمهاتهم قطاع غزة,"يفقدون,أمهاتهم,أمهاتهم","يففدون,أمهاثهم,أمهاثهم",-1001008553432,2024-05-03 15:22:13+00:00,5617.0,0.0035560710821300745,0.9640543460845947,0.03238954022526741,0.003030566731467843,0.9779730439186096,0.018996313214302063,0.2445879727602005,0.3771848976612091,0.378227174282074,0.2445879727602005,0.3771848976612091,0.378227174282074
طلاب يحتجون دعما لزملائهم المتضامنين مع فلسطين بمعهد العلوم السياسية في باريس,طلاب يحتجون دغما لزملائهم لزملائهم فلسطين بمعهد العلوم السياسية باريس,طلاب يحتجون دغما لرملائهم لزملائهم فلسطين بمعهد العلوم السياسية باريس,طلاب يحتجون دغما لرملائهم لزملائهم فلسطين بمعهد العلوم السياسية باريس,"دعما,لزملائهم,لزملائهم","دغما,لرملائهم,لرملائهم",-1001008553432,2024-05-03 14:50:35+00:00,6333.0,0.5809122920036316,0.004335305653512478,0.414752334356308,0.10929244756698608,0.043529730290174484,0.8471778035163879,0.09188222140073776,0.08723288774490356,0.8208848834037781,0.09188222140073776,0.08723288774490356,0.8208848834037781
**طلاب في جامعة جنت البلجيكية يبدؤون اعتصاماً تضامنياً مع غزة**,طلاب جامعة جنت البلجيكية يبدؤون اغتصاما تضامنيا تضامنيا,طلاب جامعة جنت البلجيكية يبدؤون اغتصاما تضامبيا تضامنيا,طلاب جامعة جنت البلجيكية يبدؤون اغتصاما تضامبيا تضامنيا,"اعتصاما,تضامنيا,تضامنيا","اغتصاما,تضامبيا,تضامبيا",-1001008553432,2024-05-03 14:42:13+00:00,6077.0,0.26942190527915955,0.05967598035931587,0.6709020733833313,0.26045942306518555,0.2122475653886795,0.5272929668426514,0.10752951353788376,0.5852445363998413,0.3072259724140167,0.10752951353788376,0.5852445363998413,0.3072259724140167
طلاب في جامعة جنت البلجيكية يبدؤون اعتصاما تضامنيا مع غزة,طلاب جامعة جنت البلجيكية يبدؤون اغتصاما تضامنيا تضامنيا,طلاب جامعة جنت البلجيكية يبدؤون اغتصاما تضامبيا تضامنيا,طلاب جامعة جنت البلجيكية يبدؤون اغتصاما تضامبيا تضامنيا,"اعتصاما,تضامنيا,تضامنيا","اغتصاما,تضامبيا,تضامبيا",-1001008553432,2024-05-03 14:27:33+00:00,5820.0,0.26942190527915955,0.05967598035931587,0.6709020733833313,0.26045942306518555,0.2122475653886795,0.5272929668426514,0.10752951353788376,0.5852445363998413,0.3072259724140167,0.10752951353788376,0.5852445363998413,0.3072259724140167
ما المخاطر التي تواجهها الاحتجاجات الطلابية في #الولايات_المتحدة في ظل القمع الأمني من قبل الشرطة الأميركية؟,المخاطر تواجهها الاحتجاجات الطلابية الولاياتالمتحدة ظل الفمع القمع الشرطة الأميركية,المخاطر تواجهها الاحبجاجات الطلابية الولاياتالمتحدة ظل الفمع القمع الشرطة الأميركية,المخاطر بواجهها الاحبجاجات الطلابية الولاياتالمتحدة ظل الفمع القمع الشرطة الأميركية,"القمع,الاحتجاجات,تواجهها","الفمع,الاحبجاجات,بواجهها",-1001008553432,2024-05-03 13:14:40+00:00,6184.0,0.0015925640473142266,0.9635235071182251,0.034883905202150345,0.001659590401686728,0.958634614944458,0.0397057868540287,0.0015132497064769268,0.9734612703323364,0.025025498121976852,0.0011004015104845166,0.9946274161338806,0.00427212892100215
طلاب جامعة السوربون يتظاهرون دعما لغزة,طلاب جامعة السوربون يتظاهزون دعما دعما,طلاب جامعة السوربون يتظاهزون دغما دعما,طلاب جامعة السوربون يتظاهزون دغما دعما,"يتظاهرون,دعما,دعما","يتظاهزون,دغما,دغما",-1001008553432,2024-05-03 13:05:47+00:00,6400.0,0.24917498230934143,0.018117738887667656,0.7327073216438293,0.12665627896785736,0.04319988191127777,0.8301438093185425,0.712632954120636,0.005665319040417671,0.2817017436027527,0.712632954120636,0.005665319040417671,0.2817017436027527
عاجل | مراسلة العربي: صفارات الإنذار تدوي في الجليل الأعلى,عاجل مراسلة العربي صفارات الإنذاز تدوي تدوي الأعلى,عاجل مراسلة العربي صفارات الإنذاز تدوى تدوي الأعلى,عاجل مراسلة العربي صفارات الإنذاز تدوى تدوي الأعلى,"الإنذار,تدوي,تدوي","الإنذاز,تدوى,تدوى",-1001008553432,2024-05-03 11:53:40+00:00,6492.0,0.014237782917916775,0.8280277848243713,0.15773434937000275,0.038263238966464996,0.6632961630821228,0.298440545797348,0.03642480820417404,0.6639374494552612,0.2996377646923065,0.03642480820417404,0.6639374494552612,0.2996377646923065
عاجل | أردوغان: أغلقنا باب التبادل التجاري مع إسرائيل والذي يبلغ حجمه 9.5 مليار دولار,عاجل أردوغان أغلقيا باب التبادل التجاري التجاري يبلغ حجمه مليار,عاجل أردوغان أغلقيا باب التبادل التجازي التجاري يبلغ حجمه مليار,عاجل أردوغان أغلقيا باب التبادل التجازي التجاري يبلغ حجمه ملياز,"أغلقنا,التجاري,مليار","أغلقيا,التجازي,ملياز",-1001008553432,2024-05-03 11:43:52+00:00,6669.0,0.06767844408750534,0.5349438190460205,0.39737778902053833,0.15301613509655,0.07718987762928009,0.7697939872741699,0.09711632877588272,0.16076593101024628,0.7421177625656128,0.042192570865154266,0.10734318196773529,0.8504641652107239
ما تأثير قطع #تركيا العلاقات التجارية مع إسرائيل في العدوان المتواصل على قطاع #غزة؟,تأثير قطع تركيا العلاقات التجارية إسرائيل الغدوان العدوان قطاع غزة,تأثير قطغ تركيا العلاقات التجارية إسرائيل الغدوان العدوان قطاع غزة,تأثير قطغ تركيا العلاقاث التجارية إسرائيل الغدوان العدوان قطاع غزة,"العدوان,قطع,العلاقات","الغدوان,قطغ,العلاقاث",-1001008553432,2024-05-03 11:25:46+00:00,7064.0,0.0028596273623406887,0.9316090941429138,0.06553129851818085,0.0024346294812858105,0.899348258972168,0.09821708500385284,0.003910945728421211,0.7874786257743835,0.2086104452610016,0.0017242569010704756,0.9676445126533508,0.030631152912974358
قوات الشرطة الفرنسية تقتحم مقر اعتصام طلاب جامعة العلوم السياسية,قوات الشرطة الفرنسية تفتحم مقر اعتصام اعتصام جامعة العلوم السياسية,قوات الشرطة الفرنسية تفتحم مقر اعنصام اعتصام جامعة العلوم السياسية,قوات الشرطة الفرنسية تفتحم مقز اعنصام اعتصام جامعة العلوم السياسية,"تقتحم,اعتصام,مقر","تفتحم,اعنصام,مقز",-1001008553432,2024-05-03 10:33:39+00:00,7545.0,0.027775874361395836,0.16142739355564117,0.8107967972755432,0.020230218768119812,0.11904530227184296,0.8607245087623596,0.017348799854516983,0.015603670850396156,0.9670475125312805,0.027015632018446922,0.39397868514060974,0.5790055990219116
طلاب الجامعة الوطنية المستقلة في المكسيك ينضمون للاعتصامات التضامنية مع غزة,طلاب الجامعة الوطنية المستقلة المكسيك ينضموي للاعتصامات للاعتصامات غزة,طلاب الجامعة الوطنية المستقلة المكسيك ينضموي للاغتصامات للاعتصامات غزة,طلاب الجامعة الوطنية المستقلة المكسيك ينضموي للاغتصامات للاعتصامات غزة,"ينضمون,للاعتصامات,للاعتصامات","ينضموي,للاغتصامات,للاغتصامات",-1001008553432,2024-05-03 10:07:21+00:00,6158.0,0.04316806420683861,0.01593570038676262,0.940896213054657,0.04312209039926529,0.12492892891168594,0.83194899559021,0.044327251613140106,0.11962355673313141,0.8360491394996643,0.044327251613140106,0.11962355673313141,0.8360491394996643
جمهورية ترينداد وتوباغو تقرر الاعتراف بدولة #فلسطين,جمهورية ترينداد وتوباغو بقرر الاعتراف بدولة بدولة,جمهورية ترينداد وتوباغو بقرر الاعتراف ثدولة بدولة,جمهورية ترينداد وتوباغو بقرر الاعتراف ثدولة بدولة,"تقرر,بدولة,بدولة","بقرر,ثدولة,ثدولة",-1001008553432,2024-05-03 09:54:36+00:00,6383.0,0.011414075270295143,0.0232845488935709,0.9653013944625854,0.010262731462717056,0.250367671251297,0.7393695712089539,0.0211015734821558,0.5784677863121033,0.4004306495189667,0.0211015734821558,0.5784677863121033,0.4004306495189667
عاجل | وكالة الأونروا: 37 طفلا يفقدون أمهاتهم يوميا في قطاع غزة,عاجل وكالة الأونروا طفلا يففدون أمهاتهم يوميا قطاع قطاع,عاجل وكالة الأونروا طفلا يففدون أمهاتهم يوميا قطاغ قطاع,عاجل وكالة الأونروا طفلا يففدون أمهاثهم يوميا قطاغ قطاع,"يفقدون,قطاع,أمهاتهم","يففدون,قطاغ,أمهاثهم",-1001008553432,2024-05-03 08:56:01+00:00,6933.0,0.008922814391553402,0.7931848764419556,0.19789239764213562,0.007822162471711636,0.861821711063385,0.130356103181839,0.09760857373476028,0.10256695747375488,0.7998244762420654,0.09988584369421005,0.15078262984752655,0.7493315935134888
طلاب في جامعة تورنتو الكندية يقيمون مخيمًا تضامنيًا مع غزة,طلاب جامعة تورنتو الكندية يقيمون مخيما بضامنيا تضامنيا,طلاب جامعة تورنتو الكندية يقيموي مخيما بضامنيا تضامنيا,طلاب جامعة نورنتو الكندية يقيموي مخيما بضامنيا تضامنيا,"تضامنيا,يقيمون,تورنتو","بضامنيا,يقيموي,نورنتو",-1001008553432,2024-05-03 08:30:47+00:00,6299.0,0.3474026918411255,0.011953226290643215,0.6406441330909729,0.2803671658039093,0.014875735156238079,0.7047570943832397,0.10604757815599442,0.010224171914160252,0.8837282061576843,0.11779497563838959,0.007928739301860332,0.8742762207984924
