original_stm,adv_statemant_1,adv_statemant_2,adv_statemant_3,most_important_word,most_effective_attack,sender_id,date,views,origin_pos,origin_neg,origin_nut,adv_pos_1,adv_neg_1,adv_nut_1,adv_pos_2,adv_neg_2,adv_nut_2,adv_pos_3,adv_neg_3,adv_nut_3
اللهم صل على سيدنا محمد وعلى اله وصحبه وسلم,اللهم صل سيدثا محمد وعلى وعلى وصحبه وسلم,اللهم صل سيدثا محمد وعلي وعلى وصحبه وسلم,اللهم صل سيدثا محمد وعلي وعلى وصحبه وسلم,"سيدنا,وعلى,وعلى","سيدثا,وعلي,وعلي",5549963439.0,2024-08-30 06:48:08+00:00,,0.7333480715751648,0.013952093198895454,0.2526998221874237,0.6728528141975403,0.020547689869999886,0.306599497795105,0.6064894199371338,0.030178934335708618,0.36333167552948,0.6064894199371338,0.030178934335708618,0.36333167552948
اللهم صل على سيدنا محمد وعلى اله وصحبه وسلم,اللهم صل سيدثا محمد وعلى وعلى وصحبه وسلم,اللهم صل سيدثا محمد وعلي وعلى وصحبه وسلم,اللهم صل سيدثا محمد وعلي وعلى وصحبه وسلم,"سيدنا,وعلى,وعلى","سيدثا,وعلي,وعلي",5549963439.0,2024-08-30 06:47:58+00:00,,0.7333480715751648,0.013952093198895454,0.2526998221874237,0.6728528141975403,0.020547689869999886,0.306599497795105,0.6064894199371338,0.030178934335708618,0.36333167552948,0.6064894199371338,0.030178934335708618,0.36333167552948
قصدك يلي جنب دوار غصن الزيتون,قصدك يلي جنن دوار غصن غصن,قصدك يلي جنن دوار غصث غصن,قصدك يلي جنن دواز غصث غصن,"جنب,غصن,دوار","جنن,غصث,دواز",,2024-08-29 19:27:41+00:00,,0.021236373111605644,0.3051585853099823,0.6736050844192505,0.0031893530394881964,0.9542585015296936,0.04255203902721405,0.0033860807307064533,0.9634829759597778,0.03313097357749939,0.0023238600697368383,0.9752544164657593,0.02242163196206093
"السلام عليكم 
أخي مشفى الامانوس ماعميداوموا فيها حتى ماعمتحطوا برنامجها",السلام عليكم أخي مشفى الامانوس ماعميداوموا ماعمنحطوا ماعمتحطوا,السلام غليكم أخي مشفى الامانوس ماعميداوموا ماعمنحطوا ماعمتحطوا,السلام غليكم أخي مشفى الامابوس ماعميداوموا ماعمنحطوا ماعمتحطوا,"ماعمتحطوا,عليكم,الامانوس","ماعمنحطوا,غليكم,الامابوس",5976512246.0,2024-08-29 06:23:48+00:00,,0.018308203667402267,0.13749484717845917,0.8441969752311707,0.039468828588724136,0.043034035712480545,0.9174970984458923,0.19733662903308868,0.06732901930809021,0.7353343963623047,0.04829325154423714,0.26053962111473083,0.6911671757698059
لاني واقف عقدهم وعم يصير تغييب مشان ما الناس تروح ع فاضي,لاني واقف عقدهم وعم يصير تغييت تغييب الناس تروح فاضي,لاني واقف غقدهم وعم يصير تغييت تغييب الناس تروح فاضي,لاني واقف غقدهم وعم ىصير تغييت تغييب الناس تروح فاضي,"تغييب,عقدهم,يصير","تغييت,غقدهم,ىصير",,2024-08-28 13:45:35+00:00,,0.002543872455134988,0.98415607213974,0.01330005843192339,0.0048808748833835125,0.9464549422264099,0.048664238303899765,0.009149122051894665,0.8930486440658569,0.09780219942331314,0.00983397290110588,0.8934486508369446,0.09671740233898163
"السلام عليكم ورحمة الله وبركاته 
اذا في مجال رقم مركز اوسوا",السلام عليكم ورحمة الله وبركاته اذا مجال زقم رقم اوسوا,السلام عليكم ورحمة الله وبركاثه اذا مجال زقم رقم اوسوا,السلام غليكم ورحمة الله وبركاثه اذا مجال زقم رقم اوسوا,"رقم,وبركاته,عليكم","زقم,وبركاثه,غليكم",1276261823.0,2024-08-28 06:57:19+00:00,,0.017620032653212547,0.04164460301399231,0.940735399723053,0.013914271257817745,0.0456785149872303,0.9404072165489197,0.07542264461517334,0.0938187912106514,0.8307585716247559,0.10824064165353775,0.2336338460445404,0.6581255793571472
طبيب اطفال بكرة موجود بالشفاء,طبيب اطفال بكرة موجود بالشقاء,طبيب اطقال بكرة موجود بالشقاء,طبيب اطقال نكرة موجود بالشقاء,"بالشفاء,اطفال,بكرة","بالشقاء,اطقال,نكرة",6785363970.0,2024-08-27 16:40:50+00:00,,0.456443190574646,0.13414128124713898,0.40941548347473145,0.003906075144186616,0.9832822680473328,0.012811588123440742,0.002212212421000004,0.9925016164779663,0.005286041647195816,0.002550241071730852,0.989574134349823,0.007875616662204266
السلام عليكم مشفى الشفاء بستقبلو اطفال بدون تسجيل عالهاتف,السلام عليكم مشفى الشفاء بستقبلو اطفال ندون بدون عالهاتف,السلام عليكم مشفى الشفاء بستقتلو اطفال ندون بدون عالهاتف,السلام عليكم مشفى الشفاء بستقتلو اطفال ثسجيل بدون عالهاتف,"بدون,بستقبلو,تسجيل","ندون,بستقتلو,ثسجيل",6785363970.0,2024-08-27 16:40:30+00:00,,0.17761895060539246,0.0469132624566555,0.7754677534103394,0.1356479823589325,0.06703821569681168,0.7973138093948364,0.02207271009683609,0.29511556029319763,0.6828116774559021,0.0016329471254721284,0.995377779006958,0.0029892188031226397
السلام عليكم مركز الحكيم لساتو فاتح,السلام عليكم مركز الحكيم لساثو لساتو,السلام عليكم مزكز الحكيم لساثو لساتو,السلام عليكم مزكز الحكىم لساثو لساتو,"لساتو,مركز,الحكيم","لساثو,مزكز,الحكىم",1718669376.0,2024-08-27 13:03:27+00:00,,0.6400713324546814,0.08600456267595291,0.2739241421222687,0.7688733339309692,0.1180056780576706,0.1131209284067154,0.3143281042575836,0.1733924299478531,0.5122794508934021,0.13857153058052063,0.24948826432228088,0.6119401454925537
السلام عليكم اخي مشفى الامنوس فاتحة,السلام عليكم اخي مشفى الامنوس فاثحة,السلام علىكم اخي مشفى الامنوس فاثحة,السلام علىكم اخي مشفى الاميوس فاثحة,"فاتحة,عليكم,الامنوس","فاثحة,علىكم,الاميوس",6492261209.0,2024-08-27 11:41:42+00:00,,0.6681184768676758,0.03672387823462486,0.29515764117240906,0.45291832089424133,0.06364456564188004,0.483437180519104,0.44663169980049133,0.11070631444454193,0.4426620304584503,0.15043050050735474,0.398735374212265,0.45083409547805786
السلام عليكم يعطيكم العافيه ايمت بيكون دكتور العصبيه بيمشفى الشفاء,السلام عليكم يعطىكم العافيه ايمت ايمت دكتور العصبيه بيمشفى الشفاء,السلام عليكم يعطىكم العافيه ايمب ايمت دكتور العصبيه بيمشفى الشفاء,السلام عليكم يعطىكم العافيه ايمب ايمت دكتور العصبيه بيمشفى الشفاء,"يعطيكم,ايمت,ايمت","يعطىكم,ايمب,ايمب",5184507890.0,2024-08-27 11:19:15+00:00,,0.8450005650520325,0.05329513177275658,0.10170423984527588,0.6110233068466187,0.1814178228378296,0.20755884051322937,0.8356855511665344,0.07368065416812897,0.090633824467659,0.8356855511665344,0.07368065416812897,0.090633824467659
الاحد اضمن الشي لاني دكتور الأربعاء اوقات يجي اوقات لا,الاحد اضمن الشي لاني دكثور دكتور اوقات يجي اوقات,الاحد اضمت الشي لاني دكثور دكتور اوقات يجي اوقات,الاحد اضمت الشي لاني الأزبعاء دكتور اوقات يجي اوقات,"دكتور,اضمن,الأربعاء","دكثور,اضمت,الأزبعاء",,2024-08-27 09:19:50+00:00,,0.48460671305656433,0.07164809852838516,0.4437451958656311,0.3535462021827698,0.08892063796520233,0.5575331449508667,0.062284085899591446,0.18188297748565674,0.7558329105377197,0.18035748600959778,0.153483584523201,0.6661589741706848
"السلام عليكم 
زكاتكم بدي رقم دكتور البولية يلي بمشفى الشفاء",السلام عليكم زكاتكم بدي رفم رقم البولية يلي بمشفى الشفاء,السلام عليكم ركاتكم بدي رفم رقم البولية يلي بمشفى الشفاء,السلام عليكم ركاتكم بدي رفم رقم البولىة يلي بمشفى الشفاء,"رقم,زكاتكم,البولية","رفم,ركاتكم,البولىة",536450789.0,2024-08-27 08:55:34+00:00,,0.25375092029571533,0.03370041772723198,0.7125486731529236,0.1873963326215744,0.027079537510871887,0.7855241298675537,0.09748697280883789,0.057995181530714035,0.8445178866386414,0.015156812034547329,0.02448422461748123,0.9603589773178101
اذا موجود رابط او رقم لستعلامات مشفى باب الهوى,اذا موجود رابط او رقم لستغلامات لستعلامات باب الهوى,اذا موجود رابط او زقم لستغلامات لستعلامات باب الهوى,اذا موجود زابط او زقم لستغلامات لستعلامات باب الهوى,"لستعلامات,رقم,رابط","لستغلامات,زقم,زابط",6044419434.0,2024-08-27 05:23:01+00:00,,0.006212435197085142,0.006816722918301821,0.9869709014892578,0.005689127836376429,0.007005809806287289,0.9873051047325134,0.005460972432047129,0.020619360730051994,0.973919689655304,0.0041192518547177315,0.14212876558303833,0.8537519574165344
الله يجبر خاطرك بعفرين مافي يعني,الله يجبر خاطرك بعفرين مافي يعتي,الله يجبر خاطزك بعفرين مافي يعتي,الله يجبر خاطزك بعفزين مافي يعتي,"يعني,خاطرك,بعفرين","يعتي,خاطزك,بعفزين",6556695005.0,2024-08-26 20:28:36+00:00,,0.09217465668916702,0.8686547875404358,0.0391705147922039,0.5526635646820068,0.4028310477733612,0.04450542479753494,0.012909299694001675,0.9789743423461914,0.008116291835904121,0.010172486305236816,0.9839265942573547,0.0059008910320699215
السلام عليكم حدا بيعرف وين في رنين مغنطيسي,السلام عليكم حدا بيعرق وين وين مغنطيسي,السلام عليكم حدا بيعرق ويت وين مغنطيسي,السلام عليكم حدا بيعرق ويت وين مغنطيسي,"بيعرف,وين,وين","بيعرق,ويت,ويت",6556695005.0,2024-08-26 19:59:15+00:00,,0.010845931246876717,0.10649970918893814,0.8826544284820557,0.009299645200371742,0.5538083910942078,0.43689197301864624,0.010733382776379585,0.5247700810432434,0.46449655294418335,0.010733382776379585,0.5247700810432434,0.46449655294418335
"سلام عليكم رقم دكتور ناصر  فوزي حسن
دكتور عصبية",سلام عليكم رفم رقم ناصر فوزي حسن دكتور عصبية,سلام علىكم رفم رقم ناصر فوزي حسن دكتور عصبية,سلام علىكم رفم رقم ناصر فوزي حسن دكتور عصنية,"رقم,عليكم,عصبية","رفم,علىكم,عصنية",1961717044.0,2024-08-26 11:16:59+00:00,,0.023336054757237434,0.1107194647192955,0.865944504737854,0.018200267106294632,0.07667697966098785,0.9051227569580078,0.1330762356519699,0.20906952023506165,0.6578541994094849,0.1186809316277504,0.24726702272891998,0.634052038192749
السلام عليكم الدكتور محمود  دكتور عظميه اي يوم بيداوم بلعسكري,السلام عليكم الدكتور محمود دكتور غظميه اي اي بيداوم بلعسكري,السلام عليكم الدكتور محمود دكتور غظميه اى اي بيداوم بلعسكري,السلام عليكم الدكتور محمود دكتور غظميه اى اي بيداوم بلعسكري,"عظميه,اي,اي","غظميه,اى,اى",5975052611.0,2024-08-26 11:09:24+00:00,,0.011945956386625767,0.1885802298784256,0.799473762512207,0.014913580380380154,0.16552984714508057,0.8195565342903137,0.012684864923357964,0.0794924795627594,0.9078226685523987,0.012684864923357964,0.0794924795627594,0.9078226685523987
السلام عليكم  زكاتك مشفى الشفاء تسجيل العيادات  كمان على الرابط,السلام عليكم زكاتك مشفى الشفاء تسجيل العيادات كمان الراثط,السلام عليكم زكاثك مشفى الشفاء تسجيل العيادات كمان الراثط,السلام عليكم زكاثك مشفى الشفاء تسجيل العيادان كمان الراثط,"الرابط,زكاتك,العيادات","الراثط,زكاثك,العيادان",6124988411.0,2024-08-26 08:24:43+00:00,,0.3646031320095062,0.021126093342900276,0.614270806312561,0.36794614791870117,0.08649056404829025,0.545563280582428,0.011250568553805351,0.867513120174408,0.12123629450798035,0.008352241478860378,0.9401408433914185,0.0515068955719471
"وعليكم السلام ورحمة وبركاته
الله يشفي مرضانا ومرضاكم يارب العالمين",وعليكم السلام ورحمة وبركاته الله يشقي مرضانا مرضانا يارب العالمين,وعليكم السلام ورحمة وبركاته الله يشقي مزضانا مرضانا يارب العالمين,وعليكم السلام ورحمة وبركاته الله يشقي مزضانا مرضانا يارب العالمين,"يشفي,مرضانا,مرضانا","يشقي,مزضانا,مزضانا",5549963439.0,2024-08-26 06:54:18+00:00,,0.872655987739563,0.04726764187216759,0.08007636666297913,0.8678802847862244,0.05207597091794014,0.0800437331199646,0.4190272390842438,0.43058305978775024,0.1503896564245224,0.4190272390842438,0.43058305978775024,0.1503896564245224
"#تنويه_هام
اليوم تناوب صيدلية بروين بشارع الفيلات 
بدلا عن الصيدلية المركزية",تنويههام اليوم تناوب صيدلية برويت بروين الفيلات بدلا الصيدلية المركزية,تنويههام اليوم تياوب صيدلية برويت بروين الفيلات بدلا الصيدلية المركزية,تنويههام الىوم تياوب صيدلية برويت بروين الفيلات بدلا الصيدلية المركزية,"بروين,تناوب,اليوم","برويت,تياوب,الىوم",-1001927200513.0,2024-08-25 21:07:20+00:00,4143.0,0.01949755661189556,0.13793917000293732,0.842563271522522,0.028291042894124985,0.050842951983213425,0.9208660125732422,0.007465219125151634,0.01778106577694416,0.974753737449646,0.008870137855410576,0.017512481659650803,0.973617434501648
اذا واحد نسي كلمة المرور للهوية الشخصية كيف فيه يحجز,اذا نسي كلمة المرور للهوية الشخصية يحجر,اذا نسي كلمة المزور للهوية الشخصية يحجر,اذا بسي كلمة المزور للهوية الشخصية يحجر,"يحجز,المرور,نسي","يحجر,المزور,بسي",1921900861.0,2024-08-25 19:42:35+00:00,,0.06344588100910187,0.1268579214811325,0.8096961975097656,0.02423771657049656,0.710206925868988,0.2655552625656128,0.01442799624055624,0.7585703134536743,0.22700171172618866,0.00682763010263443,0.9267556071281433,0.06641679257154465
سلام عليكم يوجد في بنك دم بعفرين تحليل دم,سلام عليكم ىوجد بنك دم بعفرين تحليل تحليل,سلام عليكم ىوجد بنك دم بعفرين ثحليل تحليل,سلام غليكم ىوجد بنك دم بعفرين ثحليل تحليل,"يوجد,تحليل,عليكم","ىوجد,ثحليل,غليكم",5781897134.0,2024-08-25 09:47:05+00:00,,0.010512670502066612,0.0213637538254261,0.9681236147880554,0.009062389843165874,0.02775595523416996,0.9631816148757935,0.01979624293744564,0.12022527307271957,0.8599784970283508,0.004144079517573118,0.9646840691566467,0.031171832233667374
"السلام عليكم 
وين في بكراكتور أو دكتورة عصيبة لو سمحتم ل أمر ضروري",السلام عليكم وين بكراكتور دكتورة عصيبة سمحتم أمر ضرورى,السلام عليكم وين بكراكتور دكتورة عصيبة سمحنم أمر ضرورى,السلام عليكم وين بكراكتور دكتورة عصيثة سمحنم أمر ضرورى,"ضروري,سمحتم,عصيبة","ضرورى,سمحنم,عصيثة",6033836523.0,2024-08-24 22:18:50+00:00,,0.007196145132184029,0.17546384036540985,0.8173400163650513,0.006728834938257933,0.4246812164783478,0.5685899257659912,0.007654403802007437,0.48026132583618164,0.5120842456817627,0.008550459519028664,0.2835463285446167,0.7079031467437744
عن طريق الرابط موجود تحت برنامج الشفاء مباشر,طريق الرابط موجود برنامج الشفاء مناشر,طريق الراثط موجود برنامج الشفاء مناشر,طريق الراثط موجود بربامج الشفاء مناشر,"مباشر,الرابط,برنامج","مناشر,الراثط,بربامج",,2024-08-24 20:10:30+00:00,,0.007434256840497255,0.011631160974502563,0.9809345602989197,0.00970393791794777,0.009835398755967617,0.9804607033729553,0.012452148832380772,0.05359654873609543,0.9339513182640076,0.013944373466074467,0.12833231687545776,0.8577233552932739
كيف بدي احجز بمشفى الشفاء عيادة الاطفال,بدي احجز بمشفى الشفاء غيادة عيادة,بدي احجر بمشفى الشفاء غيادة عيادة,بدي احجر بمشفى الشقاء غيادة عيادة,"عيادة,احجز,الشفاء","غيادة,احجر,الشقاء",2029550381.0,2024-08-24 19:02:53+00:00,,0.23904207348823547,0.0555400587618351,0.7054178714752197,0.3671993911266327,0.06504590064287186,0.5677547454833984,0.46307796239852905,0.22817547619342804,0.3087465763092041,0.04360414296388626,0.8980465531349182,0.05834932625293732
وااااضح مكتوب انت حاطط تاريخ ميلاد حدا لسه ما خلقان,وااااضح مكتوب انت حاطط تاريخ ميلاد حدا لسه خلقاث,وااااضح مكتوب انت حاطط تاريخ مىلاد حدا لسه خلقاث,وااااضح مكتوب انت حاطط ثاريخ مىلاد حدا لسه خلقاث,"خلقان,ميلاد,تاريخ","خلقاث,مىلاد,ثاريخ",,2024-08-24 17:15:53+00:00,,0.004378351382911205,0.964983344078064,0.030638333410024643,0.008826439268887043,0.9283037185668945,0.06286990642547607,0.013393701054155827,0.9383398294448853,0.04826636612415314,0.0047589922323822975,0.96540367603302,0.029837284237146378
بكرا موجود دكتور اطفال بالحكيم,بكرا موجود دكتور اطفال بالحكىم,بكرا موجود دكتور اطقال بالحكىم,بكرا موجود دكثور اطقال بالحكىم,"بالحكيم,اطفال,دكتور","بالحكىم,اطقال,دكثور",5864007093.0,2024-08-24 16:55:11+00:00,,0.16790901124477386,0.20636090636253357,0.6257300972938538,0.0611872561275959,0.08560456335544586,0.8532081842422485,0.04322563111782074,0.6749156713485718,0.2818586826324463,0.01311867032200098,0.8890753388404846,0.09780602902173996
مشفى عزاز الوطني ايمت في جراحه بوليه,مشفى عراز الوطني الوطني جراحه بوليه,مشفى عراز الوطيي الوطني جراحه بوليه,مشفى عراز الوطيي الوطني جراحه ثوليه,"عزاز,الوطني,بوليه","عراز,الوطيي,ثوليه",6722996300.0,2024-08-24 16:44:38+00:00,,0.03819545358419418,0.6334028244018555,0.32840168476104736,0.041161760687828064,0.5375072360038757,0.421330988407135,0.001836513401940465,0.9912407994270325,0.006922662258148193,0.0018180225742980838,0.9918439984321594,0.006337935104966164
لازم روح سجل بالمركز اولا صحيح ؟,لازم روح سجل ثالمركز بالمركز صحيح,لازم زوح سجل ثالمركز بالمركز صحيح,لازم زوح سجل ثالمركز بالمركز صحىح,"بالمركز,روح,صحيح","ثالمركز,زوح,صحىح",7149985959.0,2024-08-24 14:33:15+00:00,,0.2762376368045807,0.16744893789291382,0.5563134551048279,0.406206876039505,0.14665521681308746,0.44713789224624634,0.7964430451393127,0.03372731804847717,0.16982968151569366,0.6990456581115723,0.05319922789931297,0.24775509536266327
لاني واقف عقدهم واغلبهم ماعم يداومه,لاني واقف عقدهم واغلبهم ماعم ىداومه,لاني واقق عقدهم واغلبهم ماعم ىداومه,لاني واقق غقدهم واغلبهم ماعم ىداومه,"يداومه,واقف,عقدهم","ىداومه,واقق,غقدهم",,2024-08-24 10:45:23+00:00,,0.053597331047058105,0.7280482053756714,0.21835443377494812,0.07067684829235077,0.615622878074646,0.31370022892951965,0.4345148503780365,0.34911495447158813,0.21637018024921417,0.06815412640571594,0.7577956318855286,0.17405027151107788
"سلام عليكم 
مشفى العسكري فيو صور أشعة او طبقي",سلام عليكم مشفى العسكري فيو صوز صور او طبقي,سلام عليكم مشفي العسكري فيو صوز صور او طبقي,سلام عليكم مشفي العسكري فيو أشغة صور او طبقي,"صور,مشفى,أشعة","صوز,مشفي,أشغة",806665209.0,2024-08-24 10:23:58+00:00,,0.018269263207912445,0.4544995129108429,0.5272312164306641,0.012549333274364471,0.13978593051433563,0.8476647138595581,0.012331494130194187,0.12828806042671204,0.8593804240226746,0.014945815317332745,0.1901014745235443,0.7949526906013489
"اذا عم اسجل دور عبر الهويه 
ونسيت كلمة السر",اذا عم اسجل دور عبر الهويه ونسيت كلمة السز,اذا عم اسجل دور عبر الهويه ونسىت كلمة السز,اذا عم اسجل دور عبر الهوىه ونسىت كلمة السز,"السر,ونسيت,الهويه","السز,ونسىت,الهوىه",6504139503.0,2024-08-24 08:53:06+00:00,,0.00921119935810566,0.36544933915138245,0.6253394484519958,0.004300372209399939,0.9009811878204346,0.09471841156482697,0.010935783386230469,0.7555094361305237,0.23355476558208466,0.007424438837915659,0.6231334805488586,0.36944204568862915
اخي على علمك دكتور الجراحة التجميلة خلصته أجازته عم يداوم شي؟؟,اخي غلمك دكتور الجراحة التجميلة خلصته أجازته عم يداوم يداوم,اخي غلمك دكتور الجراحة التجميلة خلصته أجازته عم ىداوم يداوم,اخي غلمك دكتور الجراحة التجميلة خلصته أجازته عم ىداوم يداوم,"علمك,يداوم,يداوم","غلمك,ىداوم,ىداوم",448097946.0,2024-08-24 07:59:17+00:00,,0.006446212064474821,0.9694817066192627,0.024072082713246346,0.005098063964396715,0.9776066541671753,0.017295297235250473,0.006082901265472174,0.9678698182106018,0.026047302410006523,0.006082901265472174,0.9678698182106018,0.026047302410006523
دكتور علاء حميده ايمت بيداوم,دكتور علاء حمىده ايمت ايمت,دكتور علاء حمىده ايمث ايمت,دكتور علاء حمىده ايمث ايمت,"حميده,ايمت,ايمت","حمىده,ايمث,ايمث",5975052611.0,2024-08-24 05:32:00+00:00,,0.0065029156394302845,0.5646718740463257,0.4288251996040344,0.004502958618104458,0.5984665155410767,0.3970305025577545,0.014115707017481327,0.4544382095336914,0.531446099281311,0.014115707017481327,0.4544382095336914,0.531446099281311
الأحد مشفى عفرين الحجز بالمشفى الساعة 8ص مع احضار هاوية مجلس,الأحد مشفى عفرين الحجر الحجز الساعة احضار هاوية مجلس,الأحد مشقى عفرين الحجر الحجز الساعة احضار هاوية مجلس,الأحد مشقى عفرين الحجر الحجز الساعة احضار هاوىة مجلس,"الحجز,مشفى,هاوية","الحجر,مشقى,هاوىة",,2024-08-24 05:29:37+00:00,,0.006616518832743168,0.03246786817908287,0.9609156250953674,0.008393321186304092,0.06320907175540924,0.9283975958824158,0.006429180037230253,0.04605545103549957,0.9475154280662537,0.017907733097672462,0.15233318507671356,0.8297590613365173
ممكن رقم دكتور كلي شاب,ممكن رفم دكتور دكتور شاب,ممكن رفم دكبور دكتور شاب,ممكن رفم دكبور دكتور شاب,"رقم,دكتور,دكتور","رفم,دكبور,دكبور",6838666771.0,2024-08-24 04:21:05+00:00,,0.014048642478883266,0.03196651116013527,0.9539848566055298,0.03589874505996704,0.03578205034136772,0.9283192157745361,0.023545775562524796,0.12229233235120773,0.8541619181632996,0.023545775562524796,0.12229233235120773,0.8541619181632996
جانب دوار غصن الزيتون منظمة الأمين عيادة,جانب دوار غصن الزيتون منظمة الأمين غيادة,جانب دواز غصن الزيتون منظمة الأمين غيادة,جانب دواز غصت الزيتون منظمة الأمين غيادة,"عيادة,دوار,غصن","غيادة,دواز,غصت",,2024-08-23 20:24:46+00:00,,0.04039870947599411,0.007509201765060425,0.9520920515060425,0.061300426721572876,0.010525074787437916,0.9281744956970215,0.2239760160446167,0.00930649321526289,0.7667174935340881,0.17692416906356812,0.013610937632620335,0.8094649314880371
"السلام عليكم 
الدكتور شريف طحان دكتور داخلية 
بداوم بالشفاء",السلام عليكم الدكتور شريف طحان دكتور داخلية بداوم بالشقاء,السلام عليكم الدكتور شريف طحان دكتور داخلية ثداوم بالشقاء,السلام عليكم الدكتور شريف طحاي دكتور داخلية ثداوم بالشقاء,"بالشفاء,بداوم,طحان","بالشقاء,ثداوم,طحاي",1408498443.0,2024-08-23 16:35:26+00:00,,0.6322025060653687,0.1225149929523468,0.24528256058692932,0.011421311646699905,0.8879213929176331,0.10065731406211853,0.015220948494970798,0.8253369331359863,0.15944208204746246,0.0027452241629362106,0.9787974953651428,0.018457302823662758
"ياريت دلونا 
او تبعتونا رقم هاتف 
بعد أمركم",ياريت دلونا او تبعتونا زقم هاتف هاتف,ياريت دلونا او تبعتونا زقم هابف هاتف,ياريت دلونا او ثبعتونا زقم هابف هاتف,"رقم,هاتف,تبعتونا","زقم,هابف,ثبعتونا",6065624771.0,2024-08-23 15:36:14+00:00,,0.01224982738494873,0.040362998843193054,0.9473872184753418,0.011467588134109974,0.09106849133968353,0.8974639177322388,0.020260119810700417,0.2140841782093048,0.7656556963920593,0.02122962474822998,0.1488824337720871,0.8298879861831665
"السلام عليكم دكتور معالجه فيزيائي بعفرين 
وين في بعفرين",السلام عليكم دكتور معالجه فيريائي بعفرين بعفرين بعفرين,السلام عليكم دكتور معالجه فيريائي بعفريب بعفرين بعفرين,السلام عليكم دكتور معالجه فيريائي بعفريب بعفرين بعفرين,"فيزيائي,بعفرين,بعفرين","فيريائي,بعفريب,بعفريب",6065624771.0,2024-08-23 15:35:45+00:00,,0.016299767419695854,0.27756404876708984,0.706136167049408,0.01525470893830061,0.37212079763412476,0.6126245260238647,0.009581414051353931,0.586304247379303,0.404114305973053,0.009581414051353931,0.586304247379303,0.404114305973053
الدكتور  فراس دكتور عصبية ب شارع السياسي  مين عندو رقمو,الدكتور فراس دكتور عصبية شارع السياسي مين عندو رفمو,الدكتور فراس دكتور عصبية شارع السياسي ميت عندو رفمو,الدكتور فراس دكتور عصبية شازع السياسي ميت عندو رفمو,"رقمو,مين,شارع","رفمو,ميت,شازع",5580858611.0,2024-08-23 13:08:48+00:00,,0.0035772020928561687,0.06815022975206375,0.928272545337677,0.00721623282879591,0.16102053225040436,0.8317632079124451,0.013416373170912266,0.5830628275871277,0.40352076292037964,0.008163213729858398,0.9388711452484131,0.05296557396650314
اي في عينية جانب دوار غصن الزيتون منظمة الأمين,اي عينية جاثب جانب غصن الزيتون منظمة الأمين,اي عييية جاثب جانب غصن الزيتون منظمة الأمين,اي عييية دواز جانب غصن الزيتون منظمة الأمين,"جانب,عينية,دوار","جاثب,عييية,دواز",,2024-08-23 10:49:19+00:00,,0.05928702652454376,0.18299704790115356,0.7577159404754639,0.4494592249393463,0.24527932703495026,0.30526143312454224,0.007534749805927277,0.9240174889564514,0.06844767928123474,0.00620933948084712,0.9840075373649597,0.009783132933080196
شلون ننعرف ستلمو طلب وشلون نعرف قبلو,شلون ننعرف ستلمو طلت وشلون وشلون قبلو,شلون ننعرف ستلمو طلت وشلوب وشلون قبلو,شلون ننعرف ستلمو طلت وشلوب وشلون قبلو,"طلب,وشلون,وشلون","طلت,وشلوب,وشلوب",6374626240.0,2024-08-23 10:10:20+00:00,,0.012499573640525341,0.010851503349840641,0.9766489863395691,0.03921131044626236,0.08893533796072006,0.8718534111976624,0.26827895641326904,0.0750369280576706,0.656684160232544,0.26827895641326904,0.0750369280576706,0.656684160232544
سلام عليكم كيف بدنا نعرف الصيدليات يلي مناوبة ليوم ؟,سلام عليكم ثدنا بدنا الصيدليات يلي مناوبة ليوم,سلام غليكم ثدنا بدنا الصيدليات يلي مناوبة ليوم,سلام غليكم ثدنا بدنا الصيدلياب يلي مناوبة ليوم,"بدنا,عليكم,الصيدليات","ثدنا,غليكم,الصيدلياب",905312515.0,2024-08-22 21:24:23+00:00,,0.01704126037657261,0.2741844654083252,0.7087742686271667,0.10023760050535202,0.5513398051261902,0.3484226167201996,0.114054836332798,0.8045325875282288,0.08141256123781204,0.009516865946352482,0.9763913750648499,0.014091706834733486
بدي دكتور اذنيه بأي مشفى,بدي دكتور اذتيه اذنيه مشفى,بدي دكنور اذتيه اذنيه مشفى,بدي دكنور اذتيه اذنيه مشفي,"اذنيه,دكتور,مشفى","اذتيه,دكنور,مشفي",1644498328.0,2024-08-22 17:47:16+00:00,,0.057852473109960556,0.6119207143783569,0.3302268087863922,0.028871508315205574,0.6187282800674438,0.35240015387535095,0.002622756874188781,0.9885729551315308,0.008804229088127613,0.0018761400133371353,0.9947522878646851,0.0033715656027197838
غالي التسجيل مو هون بالمشفى يلي بدك ياه,غالي النسجيل مو هون بالمشفى يلي يلي ياه,غالي النسجيل مو هون بالمشفى يلى يلي ياه,غالي النسجيل مو هون بالمشفى يلى يلي ىاه,"التسجيل,يلي,ياه","النسجيل,يلى,ىاه",,2024-08-22 17:44:03+00:00,,0.15449665486812592,0.3036593496799469,0.5418440103530884,0.14562828838825226,0.609088122844696,0.2452835738658905,0.007520424667745829,0.9480484127998352,0.04443119093775749,0.005417244508862495,0.9701518416404724,0.024430984631180763
